Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,Price
0,64,2,2,1,1,1,0,0,0,Saúde/São Paulo,sale,apartment,-23.620654,-46.641522,605996
800,70,2,2,1,1,1,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.563579,-46.657889,3700
670,82,2,2,1,2,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.6717933,-46.6346851,798000
2181,209,4,4,3,4,0,0,1,0,Santo Amaro/São Paulo,rent,apartment,-26.9225117,-49.0607072,5800
330,59,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,304968
900,135,3,3,2,2,0,0,1,0,Santo Amaro/São Paulo,rent,apartment,-23.6465779,-46.7028532,4500
2799,182,3,3,2,3,1,0,1,0,Moema/São Paulo,rent,apartment,-23.6064465,-46.657663,7000
250,49,2,2,1,1,1,0,1,0,Capão Redondo/São Paulo,sale,apartment,-23.672014,-46.787365,230000
500,57,2,2,1,1,1,0,1,0,Água Rasa/São Paulo,sale,apartment,-23.565773,-46.571346,330000
1195,180,3,1,0,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5283505,-46.6328037,650000
400,60,1,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,apartment,-23.504735,-46.661028,1150
669,56,2,1,0,1,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.5658143,-46.7473709,1200
500,33,1,2,1,1,0,1,1,0,Barra Funda/São Paulo,rent,apartment,-23.5318985,-46.657785,2400
250,130,3,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5269312,-46.640661,650000
250,48,2,2,1,1,0,0,0,0,Medeiros/São Paulo,sale,apartment,-23.183845,-46.994243,180000
497,60,2,1,0,1,0,1,0,0,Tatuapé/São Paulo,rent,apartment,-23.5478188,-46.5670051,1700
1000,120,3,2,1,1,0,0,0,0,Bela Vista/São Paulo,rent,apartment,-23.5646472,-46.6476488,4800
200,41,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,sale,apartment,-23.475711,-46.659506,219900
0,63,2,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5400891,-46.6246092,380000
1550,166,3,3,1,1,0,0,0,0,Santo Amaro/São Paulo,rent,apartment,-23.635658,-46.695412,3500
5180,367,4,5,4,5,0,0,1,0,Moema/São Paulo,rent,apartment,-23.5988299,-46.6672884,30000
600,82,3,2,1,2,1,0,0,0,Casa Verde/São Paulo,sale,apartment,0.0,0.0,360000
1520,140,4,4,3,2,1,0,0,0,Moema/São Paulo,sale,apartment,-23.6036555,-46.6669175,1550000
0,40,1,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.610358,-46.482498,650
690,119,3,4,3,2,1,0,1,0,Belém/São Paulo,sale,apartment,-23.546078,-46.588479,899999
424,55,2,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.653624,-46.636387,1500
700,104,3,4,3,2,1,1,1,0,Água Rasa/São Paulo,sale,apartment,-23.5637103,-46.5743252,955000
628,55,2,2,1,1,1,1,0,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2250
550,83,2,2,1,2,1,0,1,0,Pari/São Paulo,sale,apartment,-23.52651,-46.608819,670000
450,50,2,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.58608,-46.535128,1750
550,44,1,1,0,1,0,0,1,0,Pinheiros/São Paulo,rent,apartment,-23.5512376,-46.6799527,3500
590,80,2,2,1,1,0,0,0,0,Liberdade/São Paulo,rent,apartment,-23.561493,-46.636223,1450
1350,192,3,5,3,3,1,0,1,0,Pari/São Paulo,sale,apartment,-23.542837,-46.551925,1500000
800,64,2,2,1,2,0,1,1,0,Santo Amaro/São Paulo,rent,apartment,-23.6273095,-46.6990414,4500
350,76,3,2,1,2,1,0,0,0,São Lucas/São Paulo,sale,apartment,-23.597539,-46.541124,410000
1300,85,3,3,2,1,0,0,0,0,Santana/São Paulo,rent,apartment,-23.4829414,-46.6147526,1400
400,53,2,1,0,1,0,0,1,0,Tucuruvi/São Paulo,rent,apartment,-23.4811666,-46.5999921,2000
349,65,3,2,1,1,1,0,1,0,Itaquera/São Paulo,sale,apartment,-23.529458,-46.455752,343240
950,103,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5264152,-46.7075301,980000
2600,144,3,2,1,1,0,1,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538954,-46.6582542,820000
270,44,1,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6557135,-46.6363298,1100
1500,135,3,4,1,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.571772,-46.654697,1680000
0,56,1,2,1,1,0,0,0,0,Rio Pequeno/São Paulo,rent,apartment,-23.5657162,-46.7518739,1000
580,55,3,1,0,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5959983,-46.5794562,1500
1100,134,3,3,1,2,0,0,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.548141,-46.63107,3500
350,50,1,2,1,1,1,0,0,0,Brás/São Paulo,rent,apartment,-23.547097,-46.624788,1300
1100,210,4,3,1,2,1,0,0,0,República/São Paulo,sale,apartment,-23.546331,-46.642966,1299995
776,92,3,3,1,2,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.648578,-46.722382,624900
5990,280,2,5,2,4,0,1,0,0,Itaim Bibi/São Paulo,rent,apartment,-23.588647,-46.674242,36000
600,60,2,1,0,1,1,0,0,0,Pirituba/São Paulo,rent,apartment,-23.5024526,-46.7163058,1100
1000,89,3,2,1,1,0,1,1,0,Campo Grande/São Paulo,rent,apartment,-23.6662906,-46.6813791,3000
0,98,3,3,2,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487,586000
1100,133,3,4,3,2,0,0,0,0,Lapa/São Paulo,rent,apartment,-23.523328,-46.699825,4900
700,46,1,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.589581,-46.626995,2500
450,52,2,1,0,1,0,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.5957527161,-46.6054077148,1700
273,52,2,1,0,1,1,0,1,0,Campo Limpo/São Paulo,sale,apartment,-23.6278332,-46.7672451,260000
420,56,2,1,0,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.5489794,-46.6182228,290000
142,60,1,1,0,0,0,0,0,0,Lapa/São Paulo,rent,apartment,-23.5280544,-46.7039578,1500
380,47,2,1,0,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,0.0,0.0,870
260,51,2,1,0,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.5176403,-46.4289272,200000
480,45,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.47035,-46.699747,1300
650,82,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5551723,-46.5409563,2300
0,43,2,2,1,1,0,0,0,0,Aricanduva/São Paulo,sale,apartment,-23.536762,-46.544088,200000
1510,145,4,3,2,2,0,0,1,0,Medeiros/São Paulo,rent,apartment,-23.599178,-46.728962,4000
750,60,2,2,1,1,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2300
450,55,2,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.55685,-46.657206,710000
300,57,2,2,1,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5293209,-46.455579,243999
639,72,2,2,1,1,0,0,1,0,Brás/São Paulo,rent,apartment,0.0,0.0,2200
680,85,3,2,1,1,0,0,1,0,Tremembé/São Paulo,rent,apartment,-23.460196,-46.624475,2680
430,77,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4690824,-46.5758729,380000
400,48,2,1,0,1,0,0,0,0,Tucuruvi/São Paulo,rent,apartment,-23.4687211,-46.6066773,1400
668,55,1,2,1,1,0,0,0,0,Santa Cecília/São Paulo,rent,apartment,0.0,0.0,1800
550,55,2,1,0,1,0,1,1,0,Jaguaré/São Paulo,rent,apartment,-23.5429161,-46.7439983,1750
875,200,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,rent,apartment,-23.5285179,-46.6321348,2500
650,70,2,2,1,2,1,1,1,0,Mooca/São Paulo,sale,apartment,-23.560329,-46.582332,499000
168,38,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5562223,-46.4378348,670
500,56,2,2,1,1,0,1,1,0,Pari/São Paulo,sale,apartment,-23.525459,-46.606853,450000
610,72,2,2,1,1,0,0,1,0,Tremembé/São Paulo,rent,apartment,-23.460885,-46.595091,1000
596,78,3,2,1,2,0,0,1,0,Limão/São Paulo,rent,apartment,-23.506857,-46.67734,2800
849,70,2,2,1,1,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.571562,-46.6572,3000
1000,89,2,2,1,1,0,0,0,0,Cambuci/São Paulo,sale,apartment,-46.626667,-23.577821,490000
600,96,3,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4623081,-46.582986,380000
863,61,2,2,1,2,0,0,1,0,Cidade Ademar/São Paulo,rent,apartment,-23.6776758,-46.6705682,1115
1200,80,2,1,0,1,0,0,0,0,Liberdade/São Paulo,rent,apartment,-23.5700698,-46.6333447,1500
650,58,3,1,0,1,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.6026116,-46.5689064,300000
0,62,2,2,1,1,1,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.519652,-46.601712,374000
750,72,2,2,1,2,0,0,0,0,Saúde/São Paulo,sale,apartment,-23.621382,-46.632391,620000
50,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,rent,apartment,-23.4683805,-46.5766999,1000
450,57,2,2,1,1,1,0,0,0,Rio Pequeno/São Paulo,rent,apartment,-23.559315,-46.748244,1350
2100,180,2,3,2,3,0,1,0,0,Itaim Bibi/São Paulo,rent,apartment,-23.5791663,-46.6754039,15000
0,48,1,2,1,2,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.596525,-46.679154,1106996
90,58,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.772193,-46.668294,190000
638,68,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5243239,-46.6473875,480000
220,42,2,2,1,1,1,0,1,1,Freguesia do Ó/São Paulo,sale,apartment,-23.486066,-46.691199,250100
700,125,3,3,1,2,0,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.602043,-46.633989,1250000
1550,178,4,2,1,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6161665,-46.6770057,3600
650,72,2,2,1,2,1,0,1,0,Carrão/São Paulo,sale,apartment,-23.552103,-46.553912,640000
620,55,2,2,1,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.527469,-46.605183,380000
1100,162,3,2,1,2,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.5210647,-46.6609723,6000
0,59,2,2,1,1,0,1,0,0,Artur Alvim/São Paulo,rent,apartment,-23.548684,-46.485184,1250
400,60,2,2,1,1,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.586505,-46.744356,1750
280,35,1,1,0,1,0,1,0,0,Aricanduva/São Paulo,rent,apartment,-23.5734076,-46.5030641,1200
560,62,2,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.562428,-46.532338,1280
0,84,3,2,1,2,0,0,1,0,Sacomã/São Paulo,sale,apartment,-23.618728,-46.606512,850000
86,46,2,1,0,1,0,0,0,0,Cidade Tiradentes/São Paulo,sale,apartment,-23.6064193,-46.4014192,125000
0,65,2,1,0,1,0,1,0,0,Penha/São Paulo,rent,apartment,0.0,0.0,1951
550,95,3,3,2,2,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.5850944519,-46.7400970459,2500
2019,42,1,1,0,1,0,0,0,0,Itaim Bibi/São Paulo,rent,apartment,-23.5943048,-46.6811013,6400
0,97,3,3,1,2,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.56582,-46.700456,1242696
0,80,3,2,1,1,0,1,1,0,Campo Grande/São Paulo,rent,apartment,-23.66457,-46.6885363,2700
4710,225,3,5,3,3,1,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.565134,-46.6589,8000
1050,86,2,1,0,1,1,1,0,0,Pinheiros/São Paulo,rent,apartment,-23.5588789,-46.6762051,3200
460,68,2,2,1,1,0,0,1,0,São Miguel/São Paulo,rent,apartment,-23.500676,-46.435908,950
0,51,2,2,1,1,1,1,1,0,Tremembé/São Paulo,sale,apartment,-23.420073,-46.58062,245000
150,58,2,1,0,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.5682063,-46.57707,955
3500,280,2,5,2,3,1,1,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.55201,-46.710127,4480000
0,185,3,4,3,3,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.5858978,-46.5726768,1070000
1970,220,4,3,2,2,1,1,0,0,Bela Vista/São Paulo,rent,apartment,-23.562589,-46.648147,4300
1200,130,3,4,3,2,0,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5220047,-46.7335446,5700
709,74,3,2,1,1,0,0,0,0,Santana/São Paulo,sale,apartment,-23.500048,-46.6298508,455000
0,55,1,2,1,1,1,1,1,0,Santo Amaro/São Paulo,rent,apartment,-23.627699,-46.698818,4300
570,60,3,2,1,1,1,0,1,0,Capão Redondo/São Paulo,rent,apartment,-23.66063,-46.768167,1200
385,45,1,1,0,0,0,0,0,0,Consolação/São Paulo,rent,apartment,-23.5518599,-46.6494345,1450
600,80,3,2,1,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5675831,-46.6247443,4000
350,76,3,2,1,2,0,0,0,0,São Lucas/São Paulo,sale,apartment,-23.593648,-46.544052,440000
0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,999
1350,140,3,4,3,2,0,0,1,0,Tucuruvi/São Paulo,rent,apartment,-23.4879835,-46.6228629,2500
650,94,2,2,1,2,1,0,1,0,Mandaqui/São Paulo,rent,apartment,0.0,0.0,2400
570,65,2,2,1,1,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5249325,-46.6553978,665000
380,46,2,1,0,1,0,0,0,0,Tucuruvi/São Paulo,rent,apartment,-23.4688001,-46.6067376,1820
280,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.601618,-46.460928,930
1800,207,3,2,1,3,0,0,0,0,Bela Vista/São Paulo,rent,apartment,-23.5670245,-46.6478402,4500
290,59,3,2,1,1,0,0,1,0,Belém/São Paulo,sale,apartment,-23.5447321,-46.6022579,360000
556,47,1,2,1,1,0,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.547695,-46.690795,2800
390,55,2,1,0,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.4964593,-46.7060057,1700
410,70,2,1,0,1,0,0,0,0,Tucuruvi/São Paulo,rent,apartment,-23.4696213,-46.6113011,2800
0,48,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,sale,apartment,-23.596136,-46.396203,120000
1500,111,3,4,1,2,0,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.59433,-46.688316,1950000
0,85,2,2,1,2,0,1,1,0,Campo Belo/São Paulo,sale,apartment,-23.6165235,-46.6736561,1200000
500,62,2,2,1,1,1,0,0,0,Saúde/São Paulo,rent,apartment,-23.620855,-46.617002,2000
1100,104,3,2,1,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6049167,-46.6622735,6000
706,67,2,2,1,1,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.578324,-46.623802,1600
0,79,3,2,1,2,1,0,1,0,Sé/São Paulo,sale,apartment,-23.512508,-46.609077,489900
398,50,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5935917,-46.5810138,1300
0,48,2,1,0,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.5499427,-46.6224373,350000
3600,289,3,5,3,2,1,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.566227,-46.664389,30000
450,65,3,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5357406,-46.5950852,379000
380,53,2,1,0,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.5252904,-46.6032356,350000
0,60,2,2,1,1,1,0,1,0,Saúde/São Paulo,sale,apartment,-23.61975,-46.638654,465000
700,75,3,2,1,1,1,0,1,0,Bela Vista/São Paulo,rent,apartment,-23.55485,-46.654051,4000
970,74,2,2,1,2,1,1,0,0,Campo Belo/São Paulo,rent,apartment,-23.631315,-46.668383,3200
560,75,3,2,1,1,1,0,0,0,Socorro/São Paulo,rent,apartment,-23.670655,-46.72106,1400
950,96,3,3,1,2,1,1,1,0,Vila Andrade/São Paulo,rent,apartment,-23.635316,-46.734395,2500
600,56,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,rent,apartment,-23.669335,-46.662353,1100
992,83,2,1,0,1,0,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.5804172,-46.6759343,900000
2300,204,3,4,3,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6059895,-46.6610776,13000
600,60,2,2,1,1,1,0,0,0,Saúde/São Paulo,rent,apartment,-23.609199,-46.632536,1700
0,70,3,2,1,1,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.549098,-46.735965,385000
0,62,3,2,1,1,1,0,1,0,Penha/São Paulo,sale,apartment,-23.518124,-46.555052,317886
600,97,3,2,1,2,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,0.0,0.0,680000
1007,93,3,2,1,2,0,0,1,0,Saúde/São Paulo,rent,apartment,-23.625409,-46.624245,3500
456,49,1,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,apartment,0.0,0.0,2500
299,58,2,2,1,1,1,0,0,0,Limão/São Paulo,rent,apartment,-23.507445,-46.671741,1500
695,59,2,1,0,1,0,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.5361986,-46.5270632,1205
358,56,2,2,1,1,0,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1600
2500,263,3,4,3,4,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.6330116,-46.7343321,12000
300,53,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.550846,-46.460805,1700
1900,135,3,2,1,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.557868,-46.6636283,1570000
200,47,2,1,0,1,0,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.6750465,-46.6532668,230000
537,70,2,2,1,1,0,0,0,0,Vila Leopoldina/São Paulo,rent,apartment,-23.531945,-46.744978,2500
520,39,1,2,1,1,1,1,1,0,República/São Paulo,rent,apartment,-23.542637,-46.643494,2900
300,56,2,2,1,1,0,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.557788,-46.42377,240000
1450,127,3,3,2,2,1,0,1,0,Moema/São Paulo,sale,apartment,-23.599066,-46.672735,1890000
0,64,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.501059,-46.475491,255000
492,98,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,sale,apartment,-23.5749555,-46.5020497,300000
330,60,2,2,1,1,0,0,1,0,Pedreira/São Paulo,rent,apartment,-23.6874369,-46.6874468,2000
699,45,1,1,0,1,0,1,0,0,Liberdade/São Paulo,rent,apartment,-23.5634517,-46.6324959,1300
538,69,2,2,1,1,0,0,0,0,Sacomã/São Paulo,rent,apartment,-23.606956,-46.602505,1400
1050,100,3,2,1,2,0,0,1,0,Barra Funda/São Paulo,rent,apartment,-23.5156933,-46.6881049,3500
360,47,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.510311,-46.6565652,440000
800,122,3,4,3,2,1,1,0,0,Água Rasa/São Paulo,sale,apartment,0.0,0.0,1100000
150,49,2,2,1,1,1,0,1,0,Itaim Paulista/São Paulo,rent,apartment,-23.525987,-46.401432,1000
600,77,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.543536,-46.513954,1100
600,77,3,2,1,1,0,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.5047567,-46.4276309,350000
570,60,2,2,1,1,0,0,1,0,Sacomã/São Paulo,rent,apartment,-23.608696,-46.601406,1400
0,42,2,2,1,1,1,0,1,0,Campo Limpo/São Paulo,rent,apartment,-23.617328,-46.759936,1400
150,48,2,1,0,1,0,0,0,0,Artur Alvim/São Paulo,sale,apartment,0.0,0.0,175000
0,59,3,2,1,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,335200
602,72,2,3,2,1,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.604125,-46.638779,802800
2056,193,3,5,3,2,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.569688,-46.653505,2590000
190,40,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,sale,apartment,-23.471976,-46.676777,179000
0,67,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5010245,-46.4745325,371000
180,48,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.498003,-46.4690089,1200
0,48,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.506624,-46.467897,900
0,63,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1800
468,54,2,2,1,1,0,0,0,0,Aricanduva/São Paulo,sale,apartment,-23.538659,-46.540857,340000
0,47,2,2,1,1,1,1,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.502485,-46.423493,230000
250,45,2,2,1,1,1,0,1,1,Raposo Tavares/São Paulo,sale,apartment,-23.585008,-46.787976,150000
4200,343,4,5,4,4,1,0,1,0,Jardim Paulista/São Paulo,sale,apartment,-23.573272,-46.6601403,4400000
1180,100,3,1,0,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5402332,-46.7156066,940000
0,47,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,sale,apartment,-23.469124,-46.65919,240000
630,73,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.551741,-46.551002,550000
0,41,2,2,1,1,1,0,1,0,Itaquera/São Paulo,sale,apartment,-23.534892,-46.451745,174900
370,100,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5108153,-46.6545969,600000
0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,888
2300,218,3,5,3,4,1,1,1,0,Brooklin/São Paulo,rent,apartment,-23.625426,-46.68459,9500
1625,145,1,3,1,2,1,1,1,0,Vila Andrade/São Paulo,rent,apartment,-23.623642,-46.735099,3800
2100,138,3,4,3,3,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.6271024,-46.73677,3000
510,105,2,2,1,1,1,0,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.55313,-46.63582,2000
500,81,3,2,1,1,0,0,1,0,Campo Grande/São Paulo,sale,apartment,-23.6692394,-46.6902792,509299
398,70,3,2,1,2,0,0,1,0,Penha/São Paulo,rent,apartment,-23.522395,-46.528109,2200
336,49,2,2,1,1,0,0,0,0,Pedreira/São Paulo,sale,apartment,-23.690892,-46.67809,280000
700,203,3,2,1,2,0,0,0,0,Bom Retiro/São Paulo,rent,apartment,-23.5246738,-46.6474398,3000
700,84,3,2,1,1,1,1,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.501353,-46.701683,3000
0,44,1,1,0,1,0,0,1,0,São Mateus/São Paulo,sale,apartment,0.0,0.0,250000
400,50,2,2,1,1,1,0,1,0,Campo Limpo/São Paulo,sale,apartment,-23.642096,-46.759001,250000
600,50,2,2,1,1,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.5569867,-46.5916084,540000
550,49,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.523964,-46.541442,1600
1211,182,3,4,3,2,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,850000
770,86,3,2,1,2,0,1,0,0,Mooca/São Paulo,rent,apartment,-23.556137,-46.604471,3500
325,56,2,2,1,1,1,0,1,0,Vila Guilherme/São Paulo,rent,apartment,-23.516618,-46.605505,1650
900,78,3,2,1,2,0,0,1,0,Água Rasa/São Paulo,rent,apartment,-23.5601794,-46.5694459,2800
283,56,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.594303,-46.479352,700
215,52,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.589749,-46.751813,160000
400,31,1,2,1,1,1,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.55076,-46.636143,1000
815,75,2,2,1,1,1,0,0,0,Moema/São Paulo,sale,apartment,-23.612603,-46.659189,600000
420,70,2,1,0,1,0,0,0,0,Limão/São Paulo,rent,apartment,-23.4755966,-46.6675163,1300
401,38,1,1,0,0,0,0,0,0,República/São Paulo,rent,apartment,-23.544633,-46.643023,1100
1050,85,2,3,2,2,0,1,1,0,Mandaqui/São Paulo,rent,apartment,-23.5942422,-46.4200359,3000
0,213,4,3,2,3,0,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.5915279388,-46.6079063416,7800
630,75,3,2,1,2,1,1,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.526786,-46.73119,700000
621,56,2,1,0,1,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.5658143,-46.7473709,1200
344,96,3,1,0,1,0,0,0,0,Cidade Líder/São Paulo,sale,apartment,0.0,0.0,295000
1153,100,3,2,1,3,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.60136,-46.725676,1800
955,61,2,2,0,1,1,0,0,0,Bela Vista/São Paulo,rent,apartment,-23.5566264,-46.6534352,2000
300,31,1,2,1,1,1,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.546942,-46.695603,2499
0,49,1,1,0,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5096375,-46.6519143,480000
0,77,3,2,1,1,0,0,0,0,Vila Sônia/São Paulo,sale,apartment,-23.592124,-46.731885,483000
1138,100,2,2,1,1,0,0,1,0,Tucuruvi/São Paulo,rent,apartment,-23.488116,-46.6234,1500
330,57,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.669068,-46.769183,265000
708,65,2,1,0,1,1,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5268877,-46.7328532,2000
990,118,3,4,3,2,1,0,1,0,Mooca/São Paulo,sale,apartment,-23.5584436,-46.5934512,990000
3204,370,4,6,4,5,1,0,1,0,Santo Amaro/São Paulo,rent,apartment,-23.6558,-46.689602,10000
1100,120,3,2,1,2,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.549214,-46.5397515,3500
1400,127,3,1,0,4,0,1,0,0,Santa Cecília/São Paulo,rent,apartment,0.0,0.0,4800
760,72,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6140789,-46.6886764,885000
1293,162,3,4,3,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6227371,-46.675429,6700
437,57,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.505635,-46.423502,239900
1530,107,3,3,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5638745,-46.6446558,905000
